,vote_count,id,revenue,actor_2_facebook_likes,movie_facebook_likes,aspect_ratio,imdb_score,budget,title_year,num_user_for_reviews,runtime,popularity,facenumber_in_poster,actor_1_facebook_likes,num_voted_users,num_critic_for_reviews,duration,gross,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,vote_average,production_companies,release_date,title,spoken_languages,production_countries,overview,color,original_language,keywords,content_rating,country,language,movie_imdb_link,plot_keywords,actor_3_name,movie_title,actor_1_name,actor_2_name,director_name,original_title,genres,original_language_le,original_language_en,has_homepage,has_tagline,tagline_word_count,release_weekday,release_month,release_year,keywords_count,production_companies_count,production_countries_count,spoken_languages_count
10,1736,105864,331926147,150.0,20000.0,2.35,6.8,,2015.0,345.0,93.0,51.692953,0.0,275.0,62836.0,298.0,93.0,123070338.0,113.0,113.0,696.0,6.6,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",2015-11-14,The Good Dinosaur,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,Color,en,"[{""id"": 1720, ""name"": ""tyrannosaurus rex""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 12026, ""name"": ""alternate history""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 14527, ""name"": ""storm""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 187864, ""name"": ""human""}, {""id"": 189092, ""name"": ""journey""}]",PG,USA,English,http://www.imdb.com/title/tt1979388/?ref_=fn_tt_tt_1,apatosaurus|asteroid|dinosaur|fear|river,Peter Sohn,The Good Dinosaur,A.J. Buckley,Jack McGraw,Peter Sohn,The Good Dinosaur,Adventure|Animation|Comedy|Family|Fantasy,3,1,1,1,5.0,5,11,2015,9,2,1,1
11,2568,188927,343471816,119.0,30000.0,2.35,7.5,185000000.0,2016.0,432.0,122.0,65.352913,4.0,998.0,53607.0,322.0,122.0,130468626.0,681.0,105.0,1327.0,6.6,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Perfect Storm Entertainment"", ""id"": 34530}, {""name"": ""Alibaba Pictures Group"", ""id"": 69484}, {""name"": ""Skydance Media"", ""id"": 82819}, {""name"": ""Sneaky Shark"", ""id"": 83644}, {""name"": ""Huahua Media"", ""id"": 83645}]",2016-07-07,Star Trek Beyond,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",Color,en,"[{""id"": 9663, ""name"": ""sequel""}, {""id"": 9743, ""name"": ""stranded""}, {""id"": 158449, ""name"": ""hatred""}, {""id"": 161176, ""name"": ""space opera""}]",PG-13,USA,English,http://www.imdb.com/title/tt2660888/?ref_=fn_tt_tt_1,hatred|sequel|space opera|star trek|third part,Lydia Wilson,Star Trek Beyond,Sofia Boutella,Melissa Roxburgh,Justin Lin,Star Trek Beyond,Action|Adventure|Sci-Fi|Thriller,3,1,1,0,0.0,3,7,2016,4,7,1,1
12,2768,76757,183987723,15000.0,44000.0,2.35,5.4,176000000.0,2015.0,720.0,124.0,85.36908000000003,1.0,17000.0,139593.0,384.0,127.0,47375327.0,0.0,13000.0,47334.0,5.2,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Warner Bros."", ""id"": 6194}]",2015-02-04,Jupiter Ascending,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",Color,en,"[{""id"": 306, ""name"": ""jupiter""}, {""id"": 9882, ""name"": ""space""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 212760, ""name"": ""interspecies romance""}]",PG-13,USA,English,http://www.imdb.com/title/tt1617661/?ref_=fn_tt_tt_1,box office flop|critically bashed|planet earth|space opera|woman in bra and panties,Eddie Redmayne,Jupiter Ascending,Channing Tatum,Mila Kunis,Lana Wachowski,Jupiter Ascending,Action|Adventure|Sci-Fi,3,1,1,1,3.0,2,2,2015,5,4,1,1
13,4721,246655,543934787,13000.0,54000.0,2.35,7.3,178000000.0,2016.0,622.0,144.0,139.272042,6.0,34000.0,148379.0,396.0,144.0,154985087.0,0.0,1000.0,49684.0,6.4,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]",2016-05-18,X-Men: Apocalypse,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",Color,en,"[{""id"": 1852, ""name"": ""mutant""}, {""id"": 4769, ""name"": ""supernatural powers""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 155030, ""name"": ""superhero team""}, {""id"": 176217, ""name"": ""world domination""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 208289, ""name"": ""1980s""}]",PG-13,USA,English,http://www.imdb.com/title/tt3385516/?ref_=fn_tt_tt_1,mutant|superhero|superhero team|x men|year 1983,Tye Sheridan,X-Men: Apocalypse,Jennifer Lawrence,Michael Fassbender,Bryan Singer,X-Men: Apocalypse,Action|Adventure|Sci-Fi,3,1,1,1,5.0,2,5,2016,11,6,1,1
14,7458,297761,745000000,336.0,80000.0,2.35,6.9,175000000.0,2016.0,971.0,123.0,90.23791999999999,8.0,10000.0,118992.0,418.0,123.0,161087183.0,452.0,329.0,11287.0,5.9,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]",2016-08-02,Suicide Squad,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",Color,en,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 1296, ""name"": ""shared universe""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 194404, ""name"": ""supervillain""}, {""id"": 229266, ""name"": ""dc extended universe""}]",PG-13,USA,English,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,based on comic book|critically bashed|father daughter relationship|reference to superman|super villain,Ike Barinholtz,Suicide Squad,Will Smith,Robin Atkin Downes,David Ayer,Suicide Squad,Action|Adventure|Comedy|Sci-Fi,3,1,1,1,3.0,1,8,2016,8,5,1,1
15,4858,137113,370541256,854.0,77000.0,2.35,7.9,178000000.0,2014.0,741.0,113.0,79.456485,1.0,10000.0,431620.0,585.0,113.0,100189501.0,218.0,509.0,12652.0,7.6,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Viz Media"", ""id"": 6687}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]",2014-05-27,Edge of Tomorrow,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",Color,en,"[{""id"": 563, ""name"": ""deja vu""}, {""id"": 1521, ""name"": ""time warp""}, {""id"": 2062, ""name"": ""restart""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11109, ""name"": ""military officer""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 204318, ""name"": ""exoskeleton""}]",PG-13,USA,English,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,alien|combat|dying repeatedly|end of the world|time loop,Noah Taylor,Edge of Tomorrow,Tom Cruise,Lara Pulver,Doug Liman,Edge of Tomorrow,Action|Adventure|Sci-Fi,3,1,1,1,3.0,1,5,2014,10,6,2,1
16,6560,150540,857611174,767.0,118000.0,1.85,8.3,175000000.0,2015.0,773.0,94.0,128.65596399999998,1.0,1000.0,345198.0,536.0,95.0,356454367.0,0.0,384.0,2944.0,8.0,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",2015-06-09,Inside Out,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",Color,en,"[{""id"": 1566, ""name"": ""dream""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 7942, ""name"": ""imaginary friend""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18253, ""name"": ""moving""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 163227, ""name"": ""unicorn""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 211269, ""name"": ""emotions""}]",PG,USA,English,http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1,anger|joy|memory|running away|sadness,Phyllis Smith,Inside Out,Amy Poehler,Mindy Kaling,Pete Docter,Inside Out,Adventure|Animation|Comedy|Drama|Family|Fantasy,3,1,1,1,7.0,1,6,2015,11,2,1,1
17,4496,102651,758539785,2000.0,89000.0,2.35,7.0,180000000.0,2014.0,634.0,97.0,110.62064699999999,2.0,11000.0,252257.0,401.0,97.0,241407328.0,171.0,846.0,15516.0,7.0,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}, {""name"": ""Roth Films"", ""id"": 16314}]",2014-05-28,Maleficent,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",Color,en,"[{""id"": 3205, ""name"": ""fairy tale""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 7430, ""name"": ""sleeping beauty""}, {""id"": 177895, ""name"": ""dark fantasy""}, {""id"": 179411, ""name"": ""based on fairy tale""}, {""id"": 186846, ""name"": ""adaptation""}, {""id"": 186847, ""name"": ""retelling""}, {""id"": 186849, ""name"": ""literary adaptation""}, {""id"": 209714, ""name"": ""3d""}]",PG,USA,English,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,curse|dark fantasy|fairy|king|kingdom,Sam Riley,Maleficent,Angelina Jolie Pitt,Sharlto Copley,Robert Stromberg,Maleficent,Action|Adventure|Family|Fantasy|Romance,3,1,1,1,5.0,2,5,2014,9,3,1,1
18,4410,119450,710644566,2000.0,45000.0,1.85,7.6,170000000.0,2014.0,620.0,130.0,243.79174300000003,0.0,10000.0,317542.0,521.0,130.0,208543795.0,198.0,884.0,14363.0,7.3,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",2014-06-26,Dawn of the Planet of the Apes,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",Color,en,"[{""id"": 3077, ""name"": ""leader""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 14759, ""name"": ""ape""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 158025, ""name"": ""medical research""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 188959, ""name"": ""plague""}, {""id"": 209714, ""name"": ""3d""}]",PG-13,USA,English,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,ape|dam|leader|post apocalypse|sequel,Kodi Smit-McPhee,Dawn of the Planet of the Apes,Gary Oldman,Judy Greer,Matt Reeves,Dawn of the Planet of the Apes,Action|Adventure|Drama|Sci-Fi,3,1,1,1,5.0,3,6,2014,14,3,1,1
19,5764,100402,714766572,11000.0,55000.0,2.35,7.8,170000000.0,2014.0,742.0,136.0,72.22526500000002,1.0,19000.0,496749.0,576.0,136.0,259746958.0,94.0,2000.0,36188.0,7.6,"[{""name"": ""Marvel Studios"", ""id"": 420}]",2014-03-20,Captain America: The Winter Soldier,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",Color,en,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 2964, ""name"": ""future""}, {""id"": 5539, ""name"": ""shield""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 173775, ""name"": ""captain america""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 209817, ""name"": ""political thriller""}]",PG-13,USA,English,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,conspiracy|heroism|megalomaniac|super soldier|world domination,Hayley Atwell,Captain America: The Winter Soldier,Scarlett Johansson,Chris Evans,Anthony Russo,Captain America: The Winter Soldier,Action|Adventure|Sci-Fi,3,1,1,1,4.0,3,3,2014,12,1,1,1
20,2846,158852,209154322,638.0,37000.0,2.2,6.5,190000000.0,2015.0,497.0,130.0,130.311355,2.0,2000.0,128306.0,443.0,130.0,93417865.0,663.0,604.0,5046.0,6.2,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Babieka"", ""id"": 20656}, {""name"": ""A113"", ""id"": 59778}]",2015-05-19,Tomorrowland,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Bound by a shared destiny, a bright, optimistic teen bursting with scientific curiosity and a former boy-genius inventor jaded by disillusionment embark on a danger-filled mission to unearth the secrets of an enigmatic place somewhere in time and space that exists in their collective memory as ""Tomorrowland.""",Color,en,"[{""id"": 1436, ""name"": ""inventor""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 173276, ""name"": ""dreamer""}, {""id"": 214714, ""name"": ""futuristic car""}, {""id"": 214715, ""name"": ""futuristic city""}]",PG,USA,English,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,boy genius|futuristic city|inventor|teenage girl|time travel,Thomas Robinson,Tomorrowland,Judy Greer,Chris Bauer,Brad Bird,Tomorrowland,Action|Adventure|Family|Mystery|Sci-Fi,3,1,1,1,7.0,1,5,2015,7,3,1,1
21,6135,177572,652105443,719.0,41000.0,2.39,7.9,165000000.0,2014.0,433.0,102.0,203.73459,0.0,756.0,279093.0,384.0,102.0,222487711.0,38.0,562.0,2963.0,7.8,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]",2014-10-24,Big Hero 6,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",Color,en,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 2276, ""name"": ""talent""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 12446, ""name"": ""another dimension""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 33353, ""name"": ""boy genius""}, {""id"": 41509, ""name"": ""hate""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 213104, ""name"": ""teen superheroes""}, {""id"": 215235, ""name"": ""dead brother""}]",PG,USA,English,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,high tech|martial arts|masked man|robot|superhero,Abraham Benrubi,Big Hero 6,Damon Wayans Jr.,Daniel Henney,Don Hall,Big Hero 6,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,3,1,1,1,8.0,4,10,2014,14,2,1,1
22,2491,47933,389681935,812.0,67000.0,2.35,5.5,165000000.0,2016.0,520.0,120.0,48.775723,0.0,890.0,58137.0,286.0,120.0,102315545.0,776.0,535.0,3233.0,4.9,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Stereo D"", ""id"": 86561}]",2016-06-22,Independence Day: Resurgence,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",Color,en,"[{""id"": 12026, ""name"": ""alternate history""}, {""id"": 14909, ""name"": ""alien invasion""}]",PG-13,USA,English,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,alien|battle|defense|independence day|mothership,Judd Hirsch,Independence Day: Resurgence,Vivica A. Fox,Sela Ward,Roland Emmerich,Independence Day: Resurgence,Action|Adventure|Sci-Fi,3,1,1,1,9.0,2,6,2016,2,4,1,1
23,9742,118340,773328629,14000.0,96000.0,2.35,8.1,170000000.0,2014.0,1097.0,121.0,481.09862400000003,3.0,14000.0,682155.0,653.0,121.0,333130696.0,571.0,3000.0,32438.0,7.9,"[{""name"": ""Marvel Studios"", ""id"": 420}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""Bulletproof Cupid"", ""id"": 54850}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2014-07-30,Guardians of the Galaxy,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",Color,en,"[{""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9882, ""name"": ""space""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 175428, ""name"": ""adventurer""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}]",PG-13,USA,English,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,bounty hunter|outer space|raccoon|talking animal|tree,Djimon Hounsou,Guardians of the Galaxy,Bradley Cooper,Vin Diesel,James Gunn,Guardians of the Galaxy,Action|Adventure|Sci-Fi,3,1,1,1,4.0,2,7,2014,9,4,2,1
24,10867,157336,675120017,11000.0,349000.0,2.35,8.6,165000000.0,2014.0,2725.0,169.0,724.247784,1.0,11000.0,928227.0,712.0,169.0,187991439.0,22000.0,6000.0,31488.0,8.1,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""Lynda Obst Productions"", ""id"": 13769}]",2014-11-05,Interstellar,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,Color,en,"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1963, ""name"": ""expedition""}, {""id"": 3417, ""name"": ""wormhole""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4337, ""name"": ""famine""}, {""id"": 4380, ""name"": ""black hole""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 8056, ""name"": ""quantum mechanics""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 33479, ""name"": ""single father""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 156039, ""name"": ""space station""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 160331, ""name"": ""astrophysics""}, {""id"": 162630, ""name"": ""zero gravity""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 208757, ""name"": ""time paradox""}, {""id"": 214349, ""name"": ""relativity""}]",PG-13,USA,English,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,black hole|father daughter relationship|saving the world|space travel|wormhole,Mackenzie Foy,Interstellar,Matthew McConaughey,Anne Hathaway,Christopher Nolan,Interstellar,Adventure|Drama|Sci-Fi,3,1,1,1,12.0,2,11,2014,31,5,3,1
25,3984,131634,653428261,22000.0,38000.0,2.35,6.6,160000000.0,2015.0,383.0,137.0,127.28442700000001,1.0,34000.0,166137.0,389.0,137.0,281666058.0,508.0,14000.0,81385.0,6.6,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Color Force"", ""id"": 5420}]",2015-11-18,The Hunger Games: Mockingjay - Part 2,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",Color,en,"[{""id"": 2020, ""name"": ""revolution""}, {""id"": 2660, ""name"": ""strong woman""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 157376, ""name"": ""game of death""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",PG-13,USA,English,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,death of sister|dystopia|execution|rebellion|revolution,Josh Hutcherson,The Hunger Games: Mockingjay - Part 2,Jennifer Lawrence,Philip Seymour Hoffman,Francis Lawrence,The Hunger Games: Mockingjay - Part 2,Adventure|Sci-Fi,3,1,1,1,5.0,2,11,2015,6,3,2,1
